Urad za delo,Moški,Ženske,Skupaj,month,year,moški,ženske
UD Litija,,,426.0,MAJ,2022,231.0,195.0
UD Trbovlje,,,706.0,MAJ,2022,365.0,341.0
UD Zagorje,,,382.0,MAJ,2022,189.0,193.0
OS Velenje,,,3400.0,MAJ,2022,1508.0,1892.0
UD Dravograd,,,173.0,MAJ,2022,73.0,100.0
UD Mozirje,,,363.0,MAJ,2022,176.0,187.0
UD Radlje ob Dravi,,,418.0,MAJ,2022,173.0,245.0
UD Ravne na Koroškem,,,539.0,MAJ,2022,243.0,296.0
UD Slovenj Gradec,,,570.0,MAJ,2022,284.0,286.0
UD Velenje,,,1337.0,MAJ,2022,559.0,778.0
OS Celje,,,6008.0,JUN,2022,2911.0,3097.0
UD Celje,,,1877.0,JUN,2022,897.0,980.0
UD Laško,,,423.0,JUN,2022,194.0,229.0
UD Slovenske Konjice,,,876.0,JUN,2022,446.0,430.0
UD Šentjur,,,612.0,JUN,2022,290.0,322.0
UD Šmarje pri Jelšah,,,1124.0,JUN,2022,547.0,577.0
UD Žalec,,,1096.0,JUN,2022,537.0,559.0
OS Koper,,,3538.0,JUN,2022,1717.0,1821.0
UD Ilirska Bistrica,,,215.0,JUN,2022,109.0,106.0
UD Izola,,,340.0,JUN,2022,179.0,161.0
UD Koper,,,1591.0,JUN,2022,762.0,829.0
UD Piran,,,482.0,JUN,2022,228.0,254.0
UD Postojna,,,423.0,JUN,2022,199.0,224.0
UD Sežana,,,487.0,JUN,2022,240.0,247.0
OS Kranj,,,3176.0,JUN,2022,1612.0,1564.0
UD Jesenice,,,441.0,JUN,2022,235.0,206.0
UD Kranj,,,1511.0,JUN,2022,773.0,738.0
UD Radovljica,,,522.0,JUN,2022,275.0,247.0
UD Škofja Loka,,,491.0,JUN,2022,228.0,263.0
UD Tržič,,,211.0,JUN,2022,101.0,110.0
OS Ljubljana,,,15910.0,JUN,2022,8219.0,7691.0
UD Cerknica,,,248.0,JUN,2022,141.0,107.0
UD Domžale,,,1345.0,JUN,2022,697.0,648.0
UD Grosuplje,,,779.0,JUN,2022,407.0,372.0
UD Kamnik,,,694.0,JUN,2022,356.0,338.0
UD Kočevje,,,727.0,JUN,2022,349.0,378.0
UD Ljubljana,,,11039.0,JUN,2022,5738.0,5301.0
UD Logatec,,,289.0,JUN,2022,113.0,176.0
UD Ribnica,,,221.0,JUN,2022,116.0,105.0
UD Vrhnika,,,568.0,JUN,2022,302.0,266.0
OS Maribor,,,7500.0,JUN,2022,3584.0,3916.0
UD Lenart,,,254.0,JUN,2022,128.0,126.0
UD Maribor,,,5685.0,JUN,2022,2737.0,2948.0
UD Pesnica,,,477.0,JUN,2022,217.0,260.0
UD Ruše,,,329.0,JUN,2022,162.0,167.0
UD Slovenska Bistrica,,,755.0,JUN,2022,340.0,415.0
OS Murska Sobota,,,3297.0,JUN,2022,1569.0,1728.0
UD Gornja Radgona,,,475.0,JUN,2022,234.0,241.0
UD Lendava,,,789.0,JUN,2022,373.0,416.0
UD Ljutomer,,,388.0,JUN,2022,155.0,233.0
UD Murska Sobota,,,1645.0,JUN,2022,807.0,838.0
OS Nova Gorica,,,1996.0,JUN,2022,992.0,1004.0
UD Ajdovščina,,,497.0,JUN,2022,241.0,256.0
UD Idrija,,,172.0,JUN,2022,93.0,79.0
UD Nova Gorica,,,1095.0,JUN,2022,539.0,556.0
UD Tolmin,,,232.0,JUN,2022,119.0,113.0
OS Novo mesto,,,2910.0,JUN,2022,1501.0,1409.0
UD Črnomelj,,,663.0,JUN,2022,328.0,335.0
UD Metlika,,,325.0,JUN,2022,193.0,132.0
UD Novo mesto,,,1558.0,JUN,2022,806.0,752.0
UD Trebnje,,,364.0,JUN,2022,174.0,190.0
OS Ptuj,,,2061.0,JUN,2022,897.0,1164.0
UD Ormož,,,433.0,JUN,2022,175.0,258.0
UD Ptuj,,,1628.0,JUN,2022,722.0,906.0
OS Sevnica,,,2390.0,JUN,2022,1231.0,1159.0
UD Brežice,,,811.0,JUN,2022,438.0,373.0
UD Krško,,,1152.0,JUN,2022,583.0,569.0
UD Sevnica,,,427.0,JUN,2022,210.0,217.0
OS Trbovlje,,,1789.0,JUN,2022,918.0,871.0
UD Hrastnik,,,335.0,JUN,2022,165.0,170.0
UD Litija,,,394.0,JUN,2022,218.0,176.0
UD Trbovlje,,,677.0,JUN,2022,347.0,330.0
UD Zagorje,,,383.0,JUN,2022,188.0,195.0
OS Velenje,,,3285.0,JUN,2022,1457.0,1828.0
UD Dravograd,,,163.0,JUN,2022,71.0,92.0
UD Mozirje,,,349.0,JUN,2022,168.0,181.0
UD Radlje ob Dravi,,,399.0,JUN,2022,170.0,229.0
UD Ravne na Koroškem,,,518.0,JUN,2022,237.0,281.0
UD Slovenj Gradec,,,558.0,JUN,2022,282.0,276.0
UD Velenje,,,1298.0,JUN,2022,529.0,769.0
OS Celje,,,6138.0,JUL,2022,2900.0,3238.0
UD Celje,,,1925.0,JUL,2022,894.0,1031.0
UD Laško,,,437.0,JUL,2022,199.0,238.0
UD Slovenske Konjice,,,902.0,JUL,2022,456.0,446.0
UD Šentjur,,,621.0,JUL,2022,287.0,334.0
UD Šmarje pri Jelšah,,,1151.0,JUL,2022,543.0,608.0
UD Žalec,,,1102.0,JUL,2022,521.0,581.0
OS Koper,,,3529.0,JUL,2022,1686.0,1843.0
UD Ilirska Bistrica,,,219.0,JUL,2022,107.0,112.0
UD Izola,,,328.0,JUL,2022,170.0,158.0
UD Koper,,,1599.0,JUL,2022,752.0,847.0
UD Piran,,,470.0,JUL,2022,218.0,252.0
UD Postojna,,,427.0,JUL,2022,194.0,233.0
UD Sežana,,,486.0,JUL,2022,245.0,241.0
OS Kranj,,,3289.0,JUL,2022,1628.0,1661.0
UD Jesenice,,,439.0,JUL,2022,232.0,207.0
UD Kranj,,,1574.0,JUL,2022,790.0,784.0
UD Radovljica,,,521.0,JUL,2022,259.0,262.0
UD Škofja Loka,,,534.0,JUL,2022,244.0,290.0
UD Tržič,,,221.0,JUL,2022,103.0,118.0
OS Ljubljana,,,15978.0,JUL,2022,8167.0,7811.0
UD Cerknica,,,254.0,JUL,2022,143.0,111.0
UD Domžale,,,1362.0,JUL,2022,700.0,662.0
UD Grosuplje,,,799.0,JUL,2022,414.0,385.0
UD Kamnik,,,701.0,JUL,2022,356.0,345.0
UD Kočevje,,,740.0,JUL,2022,347.0,393.0
UD Ljubljana,,,11009.0,JUL,2022,5664.0,5345.0
UD Logatec,,,289.0,JUL,2022,115.0,174.0
UD Ribnica,,,227.0,JUL,2022,112.0,115.0
UD Vrhnika,,,597.0,JUL,2022,316.0,281.0
OS Maribor,,,7508.0,JUL,2022,3563.0,3945.0
UD Lenart,,,255.0,JUL,2022,128.0,127.0
UD Maribor,,,5709.0,JUL,2022,2736.0,2973.0
UD Pesnica,,,468.0,JUL,2022,215.0,253.0
UD Ruše,,,333.0,JUL,2022,158.0,175.0
UD Slovenska Bistrica,,,743.0,JUL,2022,326.0,417.0
OS Murska Sobota,,,3321.0,JUL,2022,1566.0,1755.0
UD Gornja Radgona,,,483.0,JUL,2022,235.0,248.0
UD Lendava,,,791.0,JUL,2022,373.0,418.0
UD Ljutomer,,,392.0,JUL,2022,153.0,239.0
UD Murska Sobota,,,1655.0,JUL,2022,805.0,850.0
OS Nova Gorica,,,2003.0,JUL,2022,981.0,1022.0
UD Ajdovščina,,,506.0,JUL,2022,239.0,267.0
UD Idrija,,,174.0,JUL,2022,94.0,80.0
UD Nova Gorica,,,1089.0,JUL,2022,530.0,559.0
UD Tolmin,,,234.0,JUL,2022,118.0,116.0
OS Novo mesto,,,2952.0,JUL,2022,1497.0,1455.0
UD Črnomelj,,,677.0,JUL,2022,330.0,347.0
UD Metlika,,,320.0,JUL,2022,190.0,130.0
UD Novo mesto,,,1591.0,JUL,2022,807.0,784.0
UD Trebnje,,,364.0,JUL,2022,170.0,194.0
OS Ptuj,,,2087.0,JUL,2022,905.0,1182.0
UD Ormož,,,433.0,JUL,2022,182.0,251.0
UD Ptuj,,,1654.0,JUL,2022,723.0,931.0
OS Sevnica,,,2408.0,JUL,2022,1224.0,1184.0
UD Brežice,,,810.0,JUL,2022,431.0,379.0
UD Krško,,,1177.0,JUL,2022,586.0,591.0
UD Sevnica,,,421.0,JUL,2022,207.0,214.0
OS Trbovlje,,,1799.0,JUL,2022,907.0,892.0
UD Hrastnik,,,337.0,JUL,2022,164.0,173.0
UD Litija,,,399.0,JUL,2022,215.0,184.0
UD Trbovlje,,,689.0,JUL,2022,347.0,342.0
UD Zagorje,,,374.0,JUL,2022,181.0,193.0
OS Velenje,,,3329.0,JUL,2022,1461.0,1868.0
UD Dravograd,,,155.0,JUL,2022,67.0,88.0
UD Mozirje,,,359.0,JUL,2022,169.0,190.0
UD Radlje ob Dravi,,,402.0,JUL,2022,172.0,230.0
UD Ravne na Koroškem,,,540.0,JUL,2022,252.0,288.0
UD Slovenj Gradec,,,552.0,JUL,2022,269.0,283.0
UD Velenje,,,1321.0,JUL,2022,532.0,789.0
OS Celje,,,6117.0,AVG,2022,2877.0,3240.0
UD Celje,,,1923.0,AVG,2022,891.0,1032.0
UD Laško,,,440.0,AVG,2022,202.0,238.0
UD Slovenske Konjice,,,916.0,AVG,2022,452.0,464.0
UD Šentjur,,,610.0,AVG,2022,280.0,330.0
UD Šmarje pri Jelšah,,,1140.0,AVG,2022,539.0,601.0
UD Žalec,,,1088.0,AVG,2022,513.0,575.0
OS Koper,,,3559.0,AVG,2022,1681.0,1878.0
UD Ilirska Bistrica,,,233.0,AVG,2022,106.0,127.0
UD Izola,,,334.0,AVG,2022,169.0,165.0
UD Koper,,,1608.0,AVG,2022,749.0,859.0
UD Piran,,,465.0,AVG,2022,222.0,243.0
UD Postojna,,,441.0,AVG,2022,195.0,246.0
UD Sežana,,,478.0,AVG,2022,240.0,238.0
OS Kranj,,,3259.0,AVG,2022,1619.0,1640.0
UD Jesenice,,,446.0,AVG,2022,238.0,208.0
UD Kranj,,,1556.0,AVG,2022,782.0,774.0
UD Radovljica,,,506.0,AVG,2022,255.0,251.0
UD Škofja Loka,,,518.0,AVG,2022,238.0,280.0
UD Tržič,,,233.0,AVG,2022,106.0,127.0
OS Ljubljana,,,15738.0,AVG,2022,8034.0,7704.0
UD Cerknica,,,257.0,AVG,2022,139.0,118.0
UD Domžale,,,1344.0,AVG,2022,689.0,655.0
UD Grosuplje,,,804.0,AVG,2022,418.0,386.0
UD Kamnik,,,688.0,AVG,2022,346.0,342.0
UD Kočevje,,,722.0,AVG,2022,336.0,386.0
UD Ljubljana,,,10821.0,AVG,2022,5562.0,5259.0
UD Logatec,,,290.0,AVG,2022,121.0,169.0
UD Ribnica,,,230.0,AVG,2022,117.0,113.0
UD Vrhnika,,,582.0,AVG,2022,306.0,276.0
OS Maribor,,,7399.0,AVG,2022,3483.0,3916.0
UD Lenart,,,271.0,AVG,2022,126.0,145.0
UD Maribor,,,5621.0,AVG,2022,2675.0,2946.0
UD Pesnica,,,464.0,AVG,2022,207.0,257.0
UD Ruše,,,316.0,AVG,2022,148.0,168.0
UD Slovenska Bistrica,,,727.0,AVG,2022,327.0,400.0
OS Murska Sobota,,,3306.0,AVG,2022,1536.0,1770.0
UD Gornja Radgona,,,478.0,AVG,2022,225.0,253.0
UD Lendava,,,809.0,AVG,2022,377.0,432.0
UD Ljutomer,,,393.0,AVG,2022,151.0,242.0
UD Murska Sobota,,,1626.0,AVG,2022,783.0,843.0
OS Nova Gorica,,,1991.0,AVG,2022,959.0,1032.0
UD Ajdovščina,,,517.0,AVG,2022,241.0,276.0
UD Idrija,,,173.0,AVG,2022,84.0,89.0
UD Nova Gorica,,,1062.0,AVG,2022,512.0,550.0
UD Tolmin,,,239.0,AVG,2022,122.0,117.0
OS Novo mesto,,,2995.0,AVG,2022,1516.0,1479.0
UD Črnomelj,,,685.0,AVG,2022,337.0,348.0
UD Metlika,,,329.0,AVG,2022,194.0,135.0
UD Novo mesto,,,1611.0,AVG,2022,810.0,801.0
UD Trebnje,,,370.0,AVG,2022,175.0,195.0
OS Ptuj,,,2055.0,AVG,2022,869.0,1186.0
UD Ormož,,,404.0,AVG,2022,165.0,239.0
UD Ptuj,,,1651.0,AVG,2022,704.0,947.0
OS Sevnica,,,2397.0,AVG,2022,1206.0,1191.0
UD Brežice,,,812.0,AVG,2022,433.0,379.0
UD Krško,,,1176.0,AVG,2022,573.0,603.0
UD Sevnica,,,409.0,AVG,2022,200.0,209.0
OS Trbovlje,,,1773.0,AVG,2022,886.0,887.0
UD Hrastnik,,,338.0,AVG,2022,162.0,176.0
UD Litija,,,402.0,AVG,2022,213.0,189.0
UD Trbovlje,,,672.0,AVG,2022,341.0,331.0
UD Zagorje,,,361.0,AVG,2022,170.0,191.0
OS Velenje,,,3346.0,AVG,2022,1467.0,1879.0
UD Dravograd,,,152.0,AVG,2022,67.0,85.0
UD Mozirje,,,365.0,AVG,2022,167.0,198.0
UD Radlje ob Dravi,,,397.0,AVG,2022,170.0,227.0
UD Ravne na Koroškem,,,546.0,AVG,2022,263.0,283.0
UD Slovenj Gradec,,,538.0,AVG,2022,261.0,277.0
UD Velenje,,,1348.0,AVG,2022,539.0,809.0
OS Celje,,,5901.0,SEP,2022,2824.0,3077.0
UD Celje,,,1817.0,SEP,2022,854.0,963.0
UD Laško,,,410.0,SEP,2022,199.0,211.0
UD Slovenske Konjice,,,882.0,SEP,2022,433.0,449.0
UD Šentjur,,,622.0,SEP,2022,285.0,337.0
UD Šmarje pri Jelšah,,,1115.0,SEP,2022,538.0,577.0
UD Žalec,,,1055.0,SEP,2022,515.0,540.0
OS Koper,,,3518.0,SEP,2022,1662.0,1856.0
UD Ilirska Bistrica,,,230.0,SEP,2022,107.0,123.0
UD Izola,,,323.0,SEP,2022,161.0,162.0
UD Koper,,,1571.0,SEP,2022,740.0,831.0
UD Piran,,,468.0,SEP,2022,215.0,253.0
UD Postojna,,,441.0,SEP,2022,195.0,246.0
UD Sežana,,,485.0,SEP,2022,244.0,241.0
OS Kranj,,,3161.0,SEP,2022,1592.0,1569.0
UD Jesenice,,,426.0,SEP,2022,241.0,185.0
UD Kranj,,,1524.0,SEP,2022,776.0,748.0
UD Radovljica,,,504.0,SEP,2022,256.0,248.0
UD Škofja Loka,,,477.0,SEP,2022,218.0,259.0
UD Tržič,,,230.0,SEP,2022,101.0,129.0
OS Ljubljana,,,15182.0,SEP,2022,7813.0,7369.0
UD Cerknica,,,240.0,SEP,2022,128.0,112.0
UD Domžale,,,1292.0,SEP,2022,666.0,626.0
UD Grosuplje,,,767.0,SEP,2022,408.0,359.0
UD Kamnik,,,681.0,SEP,2022,342.0,339.0
UD Kočevje,,,716.0,SEP,2022,339.0,377.0
UD Ljubljana,,,10432.0,SEP,2022,5407.0,5025.0
UD Logatec,,,280.0,SEP,2022,120.0,160.0
UD Ribnica,,,222.0,SEP,2022,107.0,115.0
UD Vrhnika,,,552.0,SEP,2022,296.0,256.0
OS Maribor,,,7030.0,SEP,2022,3357.0,3673.0
UD Lenart,,,238.0,SEP,2022,118.0,120.0
UD Maribor,,,5390.0,SEP,2022,2578.0,2812.0
UD Pesnica,,,433.0,SEP,2022,197.0,236.0
UD Ruše,,,285.0,SEP,2022,140.0,145.0
UD Slovenska Bistrica,,,684.0,SEP,2022,324.0,360.0
OS Murska Sobota,,,3200.0,SEP,2022,1516.0,1684.0
UD Gornja Radgona,,,471.0,SEP,2022,223.0,248.0
UD Lendava,,,808.0,SEP,2022,374.0,434.0
UD Ljutomer,,,368.0,SEP,2022,147.0,221.0
UD Murska Sobota,,,1553.0,SEP,2022,772.0,781.0
OS Nova Gorica,,,1886.0,SEP,2022,950.0,936.0
UD Ajdovščina,,,501.0,SEP,2022,232.0,269.0
UD Idrija,,,164.0,SEP,2022,94.0,70.0
UD Nova Gorica,,,998.0,SEP,2022,501.0,497.0
UD Tolmin,,,223.0,SEP,2022,123.0,100.0
OS Novo mesto,,,2943.0,SEP,2022,1521.0,1422.0
UD Črnomelj,,,675.0,SEP,2022,340.0,335.0
UD Metlika,,,316.0,SEP,2022,182.0,134.0
UD Novo mesto,,,1582.0,SEP,2022,822.0,760.0
UD Trebnje,,,370.0,SEP,2022,177.0,193.0
OS Ptuj,,,1965.0,SEP,2022,854.0,1111.0
UD Ormož,,,382.0,SEP,2022,164.0,218.0
UD Ptuj,,,1583.0,SEP,2022,690.0,893.0
OS Sevnica,,,2346.0,SEP,2022,1209.0,1137.0
UD Brežice,,,806.0,SEP,2022,439.0,367.0
UD Krško,,,1137.0,SEP,2022,573.0,564.0
UD Sevnica,,,403.0,SEP,2022,197.0,206.0
OS Trbovlje,,,1673.0,SEP,2022,846.0,827.0
UD Hrastnik,,,323.0,SEP,2022,151.0,172.0
UD Litija,,,364.0,SEP,2022,188.0,176.0
UD Trbovlje,,,636.0,SEP,2022,339.0,297.0
UD Zagorje,,,350.0,SEP,2022,168.0,182.0
OS Velenje,,,3238.0,SEP,2022,1413.0,1825.0
UD Dravograd,,,161.0,SEP,2022,69.0,92.0
UD Mozirje,,,373.0,SEP,2022,171.0,202.0
UD Radlje ob Dravi,,,372.0,SEP,2022,162.0,210.0
UD Ravne na Koroškem,,,529.0,SEP,2022,248.0,281.0
UD Slovenj Gradec,,,517.0,SEP,2022,247.0,270.0
UD Velenje,,,1286.0,SEP,2022,516.0,770.0
OS Celje,,,6091.0,OKT,2022,2905.0,3186.0
UD Celje,,,1902.0,OKT,2022,887.0,1015.0
UD Laško,,,406.0,OKT,2022,201.0,205.0
UD Slovenske Konjice,,,894.0,OKT,2022,449.0,445.0
UD Šentjur,,,653.0,OKT,2022,293.0,360.0
UD Šmarje pri Jelšah,,,1153.0,OKT,2022,555.0,598.0
UD Žalec,,,1083.0,OKT,2022,520.0,563.0
OS Koper,,,3583.0,OKT,2022,1729.0,1854.0
UD Ilirska Bistrica,,,231.0,OKT,2022,113.0,118.0
UD Izola,,,340.0,OKT,2022,164.0,176.0
UD Koper,,,1595.0,OKT,2022,768.0,827.0
UD Piran,,,507.0,OKT,2022,242.0,265.0
UD Postojna,,,460.0,OKT,2022,204.0,256.0
UD Sežana,,,450.0,OKT,2022,238.0,212.0
OS Kranj,,,3194.0,OKT,2022,1629.0,1565.0
UD Jesenice,,,438.0,OKT,2022,244.0,194.0
UD Kranj,,,1517.0,OKT,2022,781.0,736.0
UD Radovljica,,,535.0,OKT,2022,275.0,260.0
UD Škofja Loka,,,479.0,OKT,2022,226.0,253.0
UD Tržič,,,225.0,OKT,2022,103.0,122.0
OS Ljubljana,,,15389.0,OKT,2022,7967.0,7422.0
UD Cerknica,,,249.0,OKT,2022,132.0,117.0
UD Domžale,,,1320.0,OKT,2022,690.0,630.0
UD Grosuplje,,,775.0,OKT,2022,402.0,373.0
UD Kamnik,,,682.0,OKT,2022,346.0,336.0
UD Kočevje,,,734.0,OKT,2022,359.0,375.0
UD Ljubljana,,,10546.0,OKT,2022,5493.0,5053.0
UD Logatec,,,293.0,OKT,2022,134.0,159.0
UD Ribnica,,,217.0,OKT,2022,106.0,111.0
UD Vrhnika,,,573.0,OKT,2022,305.0,268.0
OS Maribor,,,7174.0,OKT,2022,3439.0,3735.0
UD Lenart,,,249.0,OKT,2022,121.0,128.0
UD Maribor,,,5469.0,OKT,2022,2615.0,2854.0
UD Pesnica,,,456.0,OKT,2022,213.0,243.0
UD Ruše,,,291.0,OKT,2022,142.0,149.0
UD Slovenska Bistrica,,,709.0,OKT,2022,348.0,361.0
OS Murska Sobota,,,3330.0,OKT,2022,1576.0,1754.0
UD Gornja Radgona,,,480.0,OKT,2022,227.0,253.0
UD Lendava,,,810.0,OKT,2022,379.0,431.0
UD Ljutomer,,,390.0,OKT,2022,148.0,242.0
UD Murska Sobota,,,1650.0,OKT,2022,822.0,828.0
OS Nova Gorica,,,1893.0,OKT,2022,955.0,938.0
UD Ajdovščina,,,507.0,OKT,2022,237.0,270.0
UD Idrija,,,175.0,OKT,2022,101.0,74.0
UD Nova Gorica,,,965.0,OKT,2022,492.0,473.0
UD Tolmin,,,246.0,OKT,2022,125.0,121.0
OS Novo mesto,,,2913.0,OKT,2022,1501.0,1412.0
UD Črnomelj,,,664.0,OKT,2022,331.0,333.0
UD Metlika,,,322.0,OKT,2022,178.0,144.0
UD Novo mesto,,,1567.0,OKT,2022,818.0,749.0
UD Trebnje,,,360.0,OKT,2022,174.0,186.0
OS Ptuj,,,2021.0,OKT,2022,871.0,1150.0
UD Ormož,,,417.0,OKT,2022,169.0,248.0
UD Ptuj,,,1604.0,OKT,2022,702.0,902.0
OS Sevnica,,,2421.0,OKT,2022,1229.0,1192.0
UD Brežice,,,822.0,OKT,2022,444.0,378.0
UD Krško,,,1180.0,OKT,2022,584.0,596.0
UD Sevnica,,,419.0,OKT,2022,201.0,218.0
OS Trbovlje,,,1647.0,OKT,2022,853.0,794.0
UD Hrastnik,,,312.0,OKT,2022,146.0,166.0
UD Litija,,,364.0,OKT,2022,201.0,163.0
UD Trbovlje,,,629.0,OKT,2022,334.0,295.0
UD Zagorje,,,342.0,OKT,2022,172.0,170.0
OS Velenje,,,3335.0,OKT,2022,1461.0,1874.0
UD Dravograd,,,167.0,OKT,2022,74.0,93.0
UD Mozirje,,,413.0,OKT,2022,184.0,229.0
UD Radlje ob Dravi,,,397.0,OKT,2022,171.0,226.0
UD Ravne na Koroškem,,,534.0,OKT,2022,254.0,280.0
UD Slovenj Gradec,,,546.0,OKT,2022,260.0,286.0
UD Velenje,,,1278.0,OKT,2022,518.0,760.0
OS Celje,,,5987.0,NOV,2022,2851.0,3136.0
UD Celje,,,1825.0,NOV,2022,857.0,968.0
UD Laško,,,411.0,NOV,2022,203.0,208.0
UD Slovenske Konjice,,,878.0,NOV,2022,437.0,441.0
UD Šentjur,,,659.0,NOV,2022,295.0,364.0
UD Šmarje pri Jelšah,,,1159.0,NOV,2022,553.0,606.0
UD Žalec,,,1055.0,NOV,2022,506.0,549.0
OS Koper,,,3663.0,NOV,2022,1783.0,1880.0
UD Ilirska Bistrica,,,227.0,NOV,2022,109.0,118.0
UD Izola,,,360.0,NOV,2022,184.0,176.0
UD Koper,,,1598.0,NOV,2022,765.0,833.0
UD Piran,,,563.0,NOV,2022,271.0,292.0
UD Postojna,,,458.0,NOV,2022,215.0,243.0
UD Sežana,,,457.0,NOV,2022,239.0,218.0
OS Kranj,,,3181.0,NOV,2022,1616.0,1565.0
UD Jesenice,,,429.0,NOV,2022,230.0,199.0
UD Kranj,,,1521.0,NOV,2022,785.0,736.0
UD Radovljica,,,540.0,NOV,2022,273.0,267.0
UD Škofja Loka,,,465.0,NOV,2022,216.0,249.0
UD Tržič,,,226.0,NOV,2022,112.0,114.0
OS Ljubljana,,,15081.0,NOV,2022,7822.0,7259.0
UD Cerknica,,,251.0,NOV,2022,136.0,115.0
UD Domžale,,,1269.0,NOV,2022,665.0,604.0
UD Grosuplje,,,771.0,NOV,2022,403.0,368.0
UD Kamnik,,,645.0,NOV,2022,325.0,320.0
UD Kočevje,,,712.0,NOV,2022,353.0,359.0
UD Ljubljana,,,10395.0,NOV,2022,5409.0,4986.0
UD Logatec,,,281.0,NOV,2022,128.0,153.0
UD Ribnica,,,215.0,NOV,2022,108.0,107.0
UD Vrhnika,,,542.0,NOV,2022,295.0,247.0
OS Maribor,,,7046.0,NOV,2022,3388.0,3658.0
UD Lenart,,,259.0,NOV,2022,125.0,134.0
UD Maribor,,,5348.0,NOV,2022,2574.0,2774.0
UD Pesnica,,,475.0,NOV,2022,223.0,252.0
UD Ruše,,,279.0,NOV,2022,128.0,151.0
UD Slovenska Bistrica,,,685.0,NOV,2022,338.0,347.0
OS Murska Sobota,,,3408.0,NOV,2022,1600.0,1808.0
UD Gornja Radgona,,,492.0,NOV,2022,227.0,265.0
UD Lendava,,,839.0,NOV,2022,391.0,448.0
UD Ljutomer,,,399.0,NOV,2022,155.0,244.0
UD Murska Sobota,,,1678.0,NOV,2022,827.0,851.0
OS Nova Gorica,,,1931.0,NOV,2022,966.0,965.0
UD Ajdovščina,,,509.0,NOV,2022,236.0,273.0
UD Idrija,,,184.0,NOV,2022,102.0,82.0
UD Nova Gorica,,,986.0,NOV,2022,504.0,482.0
UD Tolmin,,,252.0,NOV,2022,124.0,128.0
OS Novo mesto,,,2848.0,NOV,2022,1464.0,1384.0
UD Črnomelj,,,656.0,NOV,2022,325.0,331.0
UD Metlika,,,328.0,NOV,2022,180.0,148.0
UD Novo mesto,,,1520.0,NOV,2022,797.0,723.0
UD Trebnje,,,344.0,NOV,2022,162.0,182.0
OS Ptuj,,,2051.0,NOV,2022,887.0,1164.0
UD Ormož,,,441.0,NOV,2022,181.0,260.0
UD Ptuj,,,1610.0,NOV,2022,706.0,904.0
OS Sevnica,,,2440.0,NOV,2022,1234.0,1206.0
UD Brežice,,,844.0,NOV,2022,454.0,390.0
UD Krško,,,1208.0,NOV,2022,594.0,614.0
UD Sevnica,,,388.0,NOV,2022,186.0,202.0
OS Trbovlje,,,1580.0,NOV,2022,829.0,751.0
UD Hrastnik,,,304.0,NOV,2022,144.0,160.0
UD Litija,,,342.0,NOV,2022,191.0,151.0
UD Trbovlje,,,610.0,NOV,2022,335.0,275.0
UD Zagorje,,,324.0,NOV,2022,159.0,165.0
OS Velenje,,,3325.0,NOV,2022,1474.0,1851.0
UD Dravograd,,,176.0,NOV,2022,77.0,99.0
UD Mozirje,,,410.0,NOV,2022,188.0,222.0
UD Radlje ob Dravi,,,395.0,NOV,2022,169.0,226.0
UD Ravne na Koroškem,,,534.0,NOV,2022,251.0,283.0
UD Slovenj Gradec,,,525.0,NOV,2022,251.0,274.0
UD Velenje,,,1285.0,NOV,2022,538.0,747.0
OS Celje,,,6084.0,DEC,2022,2997.0,3087.0
UD Celje,,,1854.0,DEC,2022,915.0,939.0
UD Laško,,,416.0,DEC,2022,202.0,214.0
UD Slovenske Konjice,,,899.0,DEC,2022,465.0,434.0
UD Šentjur,,,668.0,DEC,2022,305.0,363.0
UD Šmarje pri Jelšah,,,1178.0,DEC,2022,577.0,601.0
UD Žalec,,,1069.0,DEC,2022,533.0,536.0
OS Koper,,,3750.0,DEC,2022,1834.0,1916.0
UD Ilirska Bistrica,,,238.0,DEC,2022,120.0,118.0
UD Izola,,,390.0,DEC,2022,206.0,184.0
UD Koper,,,1613.0,DEC,2022,770.0,843.0
UD Piran,,,590.0,DEC,2022,283.0,307.0
UD Postojna,,,462.0,DEC,2022,222.0,240.0
UD Sežana,,,457.0,DEC,2022,233.0,224.0
OS Kranj,,,3291.0,DEC,2022,1733.0,1558.0
UD Jesenice,,,437.0,DEC,2022,236.0,201.0
UD Kranj,,,1599.0,DEC,2022,884.0,715.0
UD Radovljica,,,555.0,DEC,2022,277.0,278.0
UD Škofja Loka,,,478.0,DEC,2022,226.0,252.0
UD Tržič,,,222.0,DEC,2022,110.0,112.0
OS Ljubljana,,,15002.0,DEC,2022,7879.0,7123.0
UD Cerknica,,,253.0,DEC,2022,140.0,113.0
UD Domžale,,,1260.0,DEC,2022,669.0,591.0
UD Grosuplje,,,784.0,DEC,2022,414.0,370.0
UD Kamnik,,,640.0,DEC,2022,329.0,311.0
UD Kočevje,,,699.0,DEC,2022,349.0,350.0
UD Ljubljana,,,10342.0,DEC,2022,5446.0,4896.0
UD Logatec,,,272.0,DEC,2022,127.0,145.0
UD Ribnica,,,212.0,DEC,2022,110.0,102.0
UD Vrhnika,,,540.0,DEC,2022,295.0,245.0
OS Maribor,,,7192.0,DEC,2022,3555.0,3637.0
UD Lenart,,,289.0,DEC,2022,152.0,137.0
UD Maribor,,,5424.0,DEC,2022,2686.0,2738.0
UD Pesnica,,,498.0,DEC,2022,235.0,263.0
